date,direction,correspondent,repository,first_line
"1 Mar [1787]",to,SBP,NYPL(B),"now I think my beloved Fanny for her"
"2 Mar [1787]",to,SBP,NYPL(B),"I dine here"
"22 Feb-5 Mar [1787]",to,SBP,NYPL(B),"he heard I shall shortly have an"
"1 Mar [1787]",to,SBP,Osb,"I will endeavour to tell my Fanny the"
"1 Mar [1787]",to,SBP,NYPL(B),"My beloved Susan will long since"
"6 Mar-Apr [1787]",to,SBP,NYPL(B),"Poor Mr. Goldstein, cried she, hastily, What"
"[5-31 Mar 1787]",to,SBP,NYPL(B),"Notwithstanding a most abominable propensity"
"[Mar 1787]",from,SBP,NYPL(B),"My last Journal brought me up, I think, to last"
"1 Apr [1787]",to,SBP,Osb,"July 1st. Sunday, Alarming to my Heart was"
"[Apr 1787]",from,SBP,NYPL(B),"My little Parcel of Journal to my"
"[Apr 1787?]",to,SBP,NYPL(B),"musical instruments? a [?]"
"[Apr 1787]",from,Mary (Granville) Delany,Comyn,"I will not say a word of my disappointment last"
"22 May [1787]",to,CB,NYPL(B),"This Date alone will tell my dearest Father all"
"[22 May 1787]",to,SBP,NYPL(B),"I am beginning now of Journal to the"
"[May 1787]",to,SBP,NYPL(B),"Once more I resume my annals my dearest"
"4-[30] June [1787]",to,SBP,NYPL(B),"I am now writing to the present moment, --"
"7 June [1787]",from,SBP,NYPL(B),"What a most sweet letter was my Fanny! &"
"14 June [1787]",to,CB,NYPL(B),"I could write an soneter, from the"
"17 June [1787]",to,SBP,NYPL(B),"Come alive, my Dearest Susan, -- & going"
"[23 June 1787]",from,SBP,Osb,"My dearest Fanny knows by my little letter of"
"[20 June 1787]",to,SBP,Osb,"I'm alive & quite well, my Dearest Dear"
"[July 1787]",from,SBP,Osb,"My last Journal brought me up, I think, to last"
"7 July [1787]",to,SBP,NYPL(B),"I am Lady Rothes['s]"
"8 July [1787]",to,CB,NYPL(B),"M. de la Blancherie has expressed his"
"1-31 July [1787]",to,SBP,Osb,"July 1st. Sunday. Alarming to my Heart was"
"31 Aug [1787]",to,Rosette (Rose) Burney,Osb,"At length, my Rosette, -- an account"
"[17 Sept 1787]",to,SBP,NYPL(B),"Dear best loved Friends -- take care"
"19 Sept [1787]",from,SBP,NYPL(B),"I felt that my best loved kindest Fanny was"
"[23-27 Sept 1787]",from,SBP,NYPL(B),"Once more I resume my pen & ink conversation"
"[30 July 1787]",to,SBP,NYPL(B),"from JB (in cp 2 of FB to JB 25 July 1787)"
"[30 July 1787]",to,SBP,NYPL(B),"in me I did put on my red coat and I will"
"29 July [1787]",to,SBP,BM(Bar),"We could not look at our dearest Fanny this"
"9-14 Oct [1787]",to,SBP,NYPL(B),"My dearest [?] a little letter was most"
"11 Oct [1787]",to,SBP,NYPL(B),"My idle short letter I think brought me up to"
"11 Nov [1787]",to,SBP,NYPL(B),"my dear, my beloved, what I put into another"
"[c. 31] Dec [1787]",to,SBP,NYPL(B),"William is perfectly right with regard to"
"[c. 31 Dec 1787]",to,SBP,BM(Bar),"Mrs who was giving Noelia plumala"
"15 Oct 1787 pmk",to,SBP,NYPL(B),"I shall the Giornale I sent by Mrs Delany jnl"
"[21]-31 Oct [1787]",to,SBP,NYPL(B),"This narration was kind indeed, most Dee. St."
"21 Oct [1787]",to,SBP,Osb,"I know not whether my dearest Fanny will"
"23 Oct [1787]",to,SBP,NYPL(B),"It was with such difficulty I scrambled time for"
"1 Aug [1787]",from,SBP,NYPL(B),"'laid sad memorials of this Month"
"Oct 1787-Jan 1788",to,SBP,NYPL(B),"I so beloved the Three last months of"
"[1-30] Nov [1787]",to,SBP,NYPL(B),"1st. I called upon Lady Louisa"
"4 Nov [1787]",from,SBP,Osb,"I do not wonder my dearest Susan was in such"
"[Nov 1787]",to,SBP,BM(Bar),"I last written myself about blind Wednesday"
"6 Nov [1787]",to,SBP,BM(Bar),"I am quite disappointed to write word to my"
"[1 Nov-22 Dec 1787]",to,SBP,Osb,"My idle short letter I think brought me up to"
"23 Nov [1787]",to,SBP,NYPL(B),"my dear, my beloved, what I put into another"
"Dec [1787]",to,SBP,NYPL(B),"a Hamilton (Dickenson) [?] went thither"
"Dec 1787-23 Jan 1788",to,SBP,Osb,"that boy, well as it is very little cost of their"
"[1787]",to,SBP,NYPL(B),"My Dr is Blancherie passion requires a Miss"
"[1787]",from,Jane (Campbell) Smelt,BM(Bar),"My Dear Miss Burney's Letter which I received"
"30 July [1787]",to,SBP,NYPL(B),"How sweet a kind of my most dear person's"
"30 July [1787]",to,SBP,PML,"what have you to say for yourself now, Mr."
"Oct [1787]",to,SBP,Osb,"the fair sweet imagination my Journal"
"[Oct 1787]",to,SBP,Arm,"I shall the Giornale"
"[1787-88?]",to,SBP,NYPL(B),"Not what a scene again awaited her wh the"
"[May? 1787-88]",to,SBP,NYPL(B),"curiosity, I will Copy the Card."
"[1787-89]",to,SBP,Osb,"I saw, too, that the disliked this same"
"[1787-89]",to,SBP,NYPL(B),"of otherness! earnestness! 'Do come back one"
"[1787-89]",to,SBP,NYPL(B),"I remained, however disagreeable,"
"[1787-91]",from,Jacob Bryant,NYPL(B),"I am almost always great happiness to obey"
"[1787-91]",to,SBP,Wins,"Though I have a bad cold, yet is confidence of"
"[1787-91]",from,Jacob Bryant,Wins,"is a my dear Miss Burney that you & I"
"1 May [1787-91]",to,SBP,NYPL(B),"How is it my dear Miss Burney that you & I"
"[1787-91]",to,SBP,NYPL(B),"if you, my dearest Nurse, -- Companion[s],"
"[1787-91]",from,Lady Rothes,NYPL(B),"I should not have been so long without paying"
"[pre 1788]",from,Sophy Streatfeild,NYPL(B),"I must intrude on your time just to thank you"
"1-7 Jan [1788]",to,SBP,NYPL(B),"I now prove this you to my most beloved"
"1 Jan [1788]",to,SBP,Osb,"I must send a note to my Fanny -- I shall not"
"Mar [1788]",to,SBP,NYPL(B),"I have only memorandums of this month [?]"
"[14 Apr 1788]",to,GMAPWaddington,NYPL(B),"A thousand thanks for this Morning's"
"[pre 15 Apr 1788]",from,Jane (Campbell) Smelt,NYPL(B),"My Dear Miss Burney will I trust have the"
"[pre 15 Apr 1788]",from,Jane (Campbell) Smelt,NYPL(B),"I cannot thank of letting [?] the opportunity"
"[pre 15 Apr 1788]",from,Jane (Campbell) Smelt,BM(Bar),"My dear Miss Burney's I shall"
"[17-20 Apr 1788]",from,SBP & Frederica Locke,NYPL(B),"Here are my sweet Fanny, returned to my"
"18 Apr [1788]",from,Bernard Dewes,NYPL(B),"Mr. Dewes is much obliged to Miss Burney for"
"19 Apr-May [1788]",from,SBP,NYPL(B),"After the exquisite lecture I have just made,"
"[22 Apr 1788]",to,SBP,NYPL(B),"I rejoice at the idea of the Messenger"
"Apr [1788]",to,SBP,NYPL(B),"I believe a memorandum of this find"
"[Apr 1788]",from,HLTP,NYPL(B),"Heaven bless my beloved Fanny! -- She will"
"[Apr 1788]",to,SBP,NYPL(B),"I have now some acknowledg'd that I"
"[Apr 1788]",from,Jane (Smelt) Cholmeley,NYPL(B),"That I have not sooner acknowledged yr kind"
"[May 1788]",from,SBP,NYPL(B),"I sent quite a few hurried lines to my sweet"
"[3-21 July 1788]",to,SBP,NYPL(B),"Sunday, July 13th. Now, my dearest Friends,"
"[post 3] Aug [1788]",from,CBF,BM(Bar),"she bid of Mrs. Alley's Box & took"
"14 May [1788]",to,SBP,NYPL(B),"my dearest Fanny's sweet letter to our dear"
"[May 1788]",to,SBP,BM(Bar),"We ought to be ready here a few minutes"
"May-June [1788]",to,SBP,NYPL(B),"I have have I kept my Diary this Month. I"
"[13 June]-9 Sept [1788]",to,SBP,NYPL(B),"dearest Fanny must ever have rec'd"
"[13 June 1788]",from,SBP,NYPL(B),"My dearest Fanny's commissions shall be as"
"[13 June 1788]",to,SBP,NYPL(B),"I will proceed in my narrative [?] upon"
"[13 July 1788]",to,SBP,NYPL(B),"I am sorry it was not in my power to conclude"
"2 June [1788]",to,SBP,NYPL(B),"How expeditious & kind you have been,"
"5 June [1788]",to,SBP,NYPL(B),"I am vexd my Girl but the haste in"
"1-12 July [1788]",to,SBP,NYPL(B),"I sit now boldly collect me &"
"8-[11] Jun [1788]",to,SBP,NYPL(B),"I write this, This Evening, according to"
"[11 June 1788]",to,SBP,NYPL(B),"yesterday, at half past 7 o'clock, I ordered"
"[post Feb 1788]",to,SBP,NYPL(B),"Feb. Feb. -- To Day I had a summons"
"[post 15 Feb 1788]",to,SBP,NYPL(B),"seeing three stars, I saw Lord"
"[post 23 Feb 1788]",to,GMAPWaddington,NYPL(B),"and now, sweetest Friend I am told [?]"
"15 Jan-17 Feb [1788]",from,Jane (Campbell) Smelt,BM(Bar),"I must briefly give my Fanny a detail of what"
"[18-31 Jan 1788]",to,SBP,NYPL(B),"the reason in which His Majesty"
"[Jan 1788]",to,SBP,NYPL(B),"a glowing, comfortable, available,"
"17-21 July [1788]",to,SBP,NYPL(B),"In all this length of time, Dearest Sir, I have"
"18 July [1785]",from,Richard Owen Cambridge,BM(Bar),"Charlotte's not being able to write to you"
"[22-29 July 1788]",to,SBP,NYPL(B),"How disappointed was I this morning to see"
"30 July [1788]",from,SBP,NYPL(B),"My dearest Fanny will have been surprised at"
"30 July-4 Aug [1788]",to,SBP,NYPL(B),"In the Afternoon, I went again to the play."
"[July 1788]",from,William Seward,NYPL(B),"Mr Seward presents his Compts to Miss"
"5-18 Aug [1788]",to,SBP,NYPL(B),"I was much better This morning."
"[9 Aug 1788]",to,GMAPWaddington,NYPL(B),"How most provokingly! unfortunately, my dear"
"10 [Aug 1788]",from,Steph[en] Digby,NYPL(B),"Her Majesty may possibly not have heard that"
"12 Aug [1788]",to,SBP,NYPL(B),"I am very sorry, the 'not much surprised that"
"13 Aug [1788]",to,GMAPWaddington,NYPL(B),"My dearest Marianne will have heard of the"
"[16 Aug 1788]",to,SBP,NYPL(B),"And I cannot possibly manage the play to"
"17-20 Aug [1788]",to,SBP,NYPL(B),"Aug. 17. Sunday. This Day after our arrival"
"22 Aug [1788]",to,GMAPWaddington,NYPL(B),"Can I see my Dear Marianne to Tea this"
"26 Aug-2 Oct [1788]",to,SBP,NYPL(B),"I left off the 30th of Aug. when the stage"
"1-20 Sept [1788]",to,SBP,NYPL(B),"Looking over my dearest Fanny's sweet letter"
"5 Sept [1788]",from,SBP & Frederica Locke,NYPL(B),"This is sensible explication, Dearest Padre,"
"7 Sept [1788]",from,SBP & Frederica Locke,NYPL(B),"Could my dearest dear Fanny you will see"
"[7 Sept 1788]",to,SBP,NYPL(B),"I think that my beloved Fanny will like to her"
"[Sept-22 Dec 1788]",to,SBP,NYPL(B),"from SBP I forget to mention"
"22 Sept [1788]",to,SBP,NYPL(B),"my dearest Fanny Jan. I am grieved to find,"
"20 pmk Sept [1788]",to,SBP,NYPL(B),"I promised to write to my dearest [?]"
"28 Sept-6 Oct [1788]",to,GMAPWaddington,NYPL(B),"This Day Wednesday you were with me, my"
"30 Sept [1788]",to,SBP,NYPL(B),"My dearest Fanny SB not leave [?] leave"
"8 Oct [1788]",to,EBB,NYPL(B),"I should write to Mr. B. but I foresee you"
"22 Oct [1788]",from,Jane (Campbell) Smelt,NYPL(B),"My Dear Miss Burney will I trust have the"
"[late Oct 1788]",to,CB,NYPL(B),"I have intended every Day to write, since"
"28 Oct [1788]",from,SBP & Frederica Locke,NYPL(B),"This time three years does my Fanny"
"1-30 Nov [1788]",from,Lady Carmarthe[n],NYPL(B),"Saturday 1st. Our King does not advance in"
"3 Nov [1788]",to,SBP,NYPL(B),"I think that my beloved Fanny will like to hear"
"10 NO 1788 pmk",to,CB,NYPL(B),"Could I give you comfort, Dearest sir, with"
"15 NO 1788 pmk",to,CB,NYPL(B),"My Heart almost aches with fullness --"
"18 Nov [1788]",from,SBP,NYPL(B),"I cannot sufficiently thank my beloved F--"
"[18] NO pmk [1788]",to,CB,NYPL(B),"give the Heart delight to tell"
"18 Nov [1788]",to,SBP,NYPL(B),"'that would only mortifie me.'"
"[21] Nov [1788]",from,SBP,NYPL(B),"Your dear lines my most dear Fanny have"
"[21 Nov 1788]",to,SBP,NYPL(B),"To see Mr. Digby waiting alone next to a"
"29 Nov [1788]",from,SBP,NYPL(B),"I had intended writing to my beloved Fanny"
"[Nov 1788] pmk",to,SBP,NYPL(B),"a previous hope of being able day after Day"
"[Nov 1788]",to,CB,NYPL(B),"I sue one portie of November really written?"
"[Nov 1788]",to,SBP,NYPL(B),"Indeed, 1st. Mournful was the opening of the"
"1 Dec [1788]",to,SBP,NYPL(B),"go on, my ever dearest Father, we are"
"[5 Dec 1788]",to,SBP,NYPL(B),"His Majesty came melancholy upon the Friday &"
"13-18 Dec [1788]",to,SBP,NYPL(B),"Sunday, Dec. 13th. Accounts are now very"
"[15]-18 Dec [1788]",to,SBP,NYPL(B),"I next forthwith to Mrs. Schwellenberg"
"[18 Dec 1788]",to,SBP,NYPL(B),"the fair that strikes where Hope should strike"
"[18-31] Dec [1788]",to,SBP,NYPL(B),"Sunday, 20th. Accounts were much the same"
"25 Dec [1788]",to,SBP,NYPL(B),"Know -- my dearest Friends, -- I must own"
"28 Dec [1788]",to,SBP,NYPL(B),"In to my sweet Fanny to choose those days"
"[Dec 1788]",to,SBP,NYPL(B),"Notwithstanding I find it, as a Composition,"
"[Dec 1788]",to,SBP,NYPL(B),"My sweetest Fanny's condescendingly the' affecting"
"[Dec 1788?]",to,Frederica Locke,BM(Bar),"(copy of) Impromptu by Mr Hastings during"
"[1788?]",from,Richard Owen Cambridge,BM(Bar),"I am told by those who read the newspapers"
"[1787?]",from,Stephen,NYPL(B),"the fair [?]"
"[c. 1788]",to,SBP,NYPL(B),"Do you recollect the K. having seen the"
"[1788-89]",to,SBP,BM(Bar),"a thousand [from Jane (Campbell) Smelt]"
"[1788-89]",to,SBP,NYPL(B),"thanks to my Dear Miss Burney"
"[1786-85]",from,Elizabeth Lady Templetown,BM(Bar),"I agree to your proposal with [?]"
"[Jan 1786-89]",to,SBP,NYPL(B),"Young Brother was certainly to marry Ann, in"
"Nov [1786-89]",to,SBP,NYPL(B),"This brought us again to the old favourite"
"[1786-89]",to,SBP,NYPL(B),"You may easily suppose all this passed from"
"[1786-89]",to,SBP,NYPL(B),"I grew now more sexist [?], & insisted on being"
"[1786-89]",to,SBP,NYPL(B),"(this) far give me not, therefore, uselessness,"
"[1786-89]",to,SBP,NYPL(B),"she began, very quietly, upon general matters,"
"[1786-89]",to,SBP,NYPL(B),"'Certainly, cried he, pretty concisely, I shall"
"[1786-89]",to,SBP,NYPL(B),"when it was over, for having got so well"
"[1786-89]",to,SBP,NYPL(B),"of a gallery, which so little waits for Probability,"
"[1786-89]",to,SBP,NYPL(B),"elect, he stayed loitering at a Closet"
"[1786-89]",to,SBP,NYPL(B),"his manner enforced to power, by expressing"
"[1786-89]",to,SBP,NYPL(B),"consoled my sister, he answered, to drink"
"[1786-89]",to,SBP,NYPL(B),"to repeat, my own conversation"
"[1786-89]",to,SBP,NYPL(B),"We go on very well for what we ought to"
"[1786-89]",to,SBP,NYPL(B),"at this attack, & your Eyes, & I don't"
"[1786-89]",to,SBP,NYPL(B),"knowing her unhappy situation"
"[1786-89]",to,SBP,NYPL(B),"so plain a speech in return,"
"[1786-89]",to,SBP,NYPL(B),"hardly knew whether to be vexed at such"
"[1786-89]",to,SBP,NYPL(B),"close, by sorrow & disappointment,"
"[1786-89]",to,SBP,NYPL(B),"My Fndy may here wonder I"
"[1786-89]",to,SBP,NYPL(B),"it was gone. Mr. Digby desired"
"[1786-89]",to,SBP,NYPL(B),"O Heaven! exclaimed I, Mr. Digby! --"
"[1786-89]",to,SBP,NYPL(B),"of a Physician, no one else"
"[1786-89]",to,SBP,NYPL(B),"my avowed regard. But it gave me"
"[1786-89]",to,SBP,NYPL(B),"After a profound silence, he took"
"[1786-89]",to,SBP,NYPL(B),"should induce me to"
"[1786-89]",to,SBP,NYPL(B),"his an idea -- That something"
"[1786-89]",mutilated,SBP,NYPL(B),"This swallowed up so wallowful [?]"
"[1786-89]",to,SBP,NYPL(B),"'I wish it too, then! cried he, longing"
"[1786-89]",to,SBP,NYPL(B),"of his professed plainness, -- highly flattering"
"[1786-89]",to,SBP,NYPL(B),"I received a Letter from this same Man, in"
"17 [1786-89]",to,SBP,NYPL(B),"commanding some answer to be sent to a"
"21 [1786-89]",to,SBP,NYPL(B),"'No-on, prevented this design."
"5 [1786-89]",to,SBP,NYPL(B),"When all happened to be engaged"
"27 [1786-89]",to,SBP,NYPL(B),"Charlie, I came Home too late for my post"
"[1786-88]",from,Hester (Mulso) Chapone,Wms,"Will my dear Miss Burney drink tea with me"
"[1786]",to,SBP,NYPL(B),"A thousand thanks to you my Fanny"
"[1786]",from,Richard Owen Cambridge,Osb,"How is it my dear Miss Burney that you & I"
"1-18 Jan [1789]",to,SBP,NYPL(B),"January 1st. The Year opened with an"
"[Jan 1789]",to,CBF,NYPL(B),"Nothing but the extreme disturbance of my"
"[Jan 1789]",to,CB,NYPL(B),"Every thing here, most dear Sir, goes on as"
"13 Jan [1789]",from,SBP,NYPL(B),"We go on very well for what we ought to"
"[10-27 Jan 1789]",to,SBP,NYPL(B),"Monday 19th. This Morning the news was very"
"[Jan 1789]",to,GMAPWaddington,NYPL(B),"What would longest prevent my writing to my"
"[4 Jan-11 Apr 1789]",to,SBP,NYPL(B),"Every thing here, most dear Sir, goes on as"
"5 Jan [1789]",from,Frederica Locke,NYPL(B),"Sunday we were almost in agonies of"
4 Jan [1828-27],from,Princess Sophia,NYPL(B),My dearest dearest kind Friend
20 Jan [1828-27],from,Princess Sophia,NYPL(B),I am indeed have reason to say I ask Rose[?]
20 Jan [1828-27],from,Princess Sophia,NYPL(B),I once again employ my dearest Friend to
28 [Jan 1828-27],from,Princess Sophia,NYPL(B),I cannot myself at this moment
1 Feb [1828-27],from,Princess Sophia,NYPL(B),Alas alas I say how dear to day & no mind
25 May [1828-27],from,Princess Sophia,NYPL(B),My dearest kind Friend I am really quite in a
1 June [1828-27],from,Princess Sophia,NYPL(B),I am in want of kind advice
23 June [1828-27],from,Princess Sophia,NYPL(B),I feel almost that I have trespass'd about
2 Aug [1828-27],from,Princess Sophia,NYPL(B),My dearest Friend I am miserable about
18 Aug [1828-27],from,Princess Sophia,NYPL(B),I am so well & wish you in the Air
5 Sept [1828-27],from,Princess Sophia,NYPL(B),My dearest kind Friend the first moment I am
11 Oct [1828-27],from,Princess Sophia,NYPL(B),My dearest dearest Friend How are you? May
14 Nov [1828-27],from,Princess Sophia,NYPL(B),It is now about a fortnight since I saw you My
[1828-27],from,Princess Sophia,NYPL(B),Pray let me know how you are My dearest
[1828-27],from,Princess Sophia,NYPL(B),For the last few hours I am so ill I can
[1828-27],from,Princess Sophia,NYPL(B),My dearest kind Friend The weather has
[1828-27],from,Princess Sophia,NYPL(B),I have just recd a note from Sir Henry
[1828-27],from,Princess Sophia,NYPL(B),My dearest Friend! Would you call in
[1828-27],from,Princess Sophia,NYPL(B),My dearest kind Friend! After such a
[1828-27],from,Princess Sophia,NYPL(B),I am distressed to the greatest degree my
[1828-27],from,Princess Sophia,NYPL(B),Your kindest of notes dearest kind has
[1828-27],from,Princess Sophia,NYPL(B),Our best dearest kind Friend to say that I am
[1828-27],from,Princess Sophia,NYPL(B),Pray let me know you are & if I am
[1828-27],from,Princess Sophia,NYPL(B),I have to return you with a long letter any
[1828-27],from,Princess Sophia,NYPL(B),My dearest dear Friend! May I hope this
[1828-27],from,Princess Sophia,NYPL(B),I am so happy to tell you that I have had
[1828-27],from,Princess Sophia,NYPL(B),I am most truly thankful that your kind
5 Feb [1828-27],from,Princess Sophia,NYPL(B),My dearest kind Friend! What you say of
[1828-27],from,Princess Sophia,NYPL(B),Dearest kind Friend Should you still be
[1828-27],from,Princess Sophia,NYPL(B),I am very anxious to know
7 Jan [1828-27],from,Princess Sophia,NYPL(B),I have to thank you for yr kind
[1828-27],to,Princess Sophia,NYPL(B),Pray off my dearest Friend I am obliged to put
[1828-27],from,Princess Sophia,NYPL(B),Your kind Friend You are indeed a Blessing
6 Mar [1828-27],from,Princess Sophia,NYPL(B),Your first kind note My dearest and kindest
21 June [1829],from,CBFB,BM(Bar),Your dear delightful Letter day and not
23 June,from,"Adolph, baron Billing",NYPL(B),[?]
30 June,from,Marie de Maisonneuve,NYPL(B),je veux te mander demainstant. Ma bien chere
11 July,from,Marie de Maisonneuve,NYPL(B),Ma tres chere amie comme l'enfant de deen[?]
3 Sept [1829],from,Marie de Maisonneuve,NYPL(B),< > de
4 Sept [1829],from,Marie de Maisonneuve,NYPL(B),en ai bien des nouvelles
28 Sept,from,AA,NYPL(B),Safe landed here after a beautiful passage of
6 Oct,from,Marie de Maisonneuve,NYPL(B),Ma bien chere amie comme plaisir[?]
6 OC 1828,to,CBFB [with FBA EBB],BM(Bar),to tell you a thousand Things to say to my dealy
6 Oct,from,AA,NYPL(B),I hope you have quite cured your cold.
1 Nov [1829],from,Princess Sophia,NYPL(B),Will you promise
3 Nov [1829],from,Princess Sophia,NYPL(B),are you my dear kind Friend — Will you promise
22 Jan,from,Marie de Maisonneuve,NYPL(B),je suis Ma bien chere amie tu Ma[?]
17 Feb [1830],from,Princess Mary,NYPL(B),I was making to my dear kind
17 Feb,from,Marie de Maisonneuve,NYPL(B),en je Ma bien chere amie la Ma[?]
20 Mar,from,Marie de Maisonneuve,NYPL(B),He lets dates a chose ami
20 Apr-14 May,from,Marie de Maisonneuve,NYPL(B),her kind — how beautifully kind is my
24 May,to,Princess Sophia,Osb,Dearest of Friends
30 June,from,Marie de Maisonneuve,NYPL(B),Departons nous la 83 and[?]
